subjects	S	flankers	R	rt
12	left	congruent	left	0.327152361901591
12	right	congruent	right	0.517334805350944
12	right	congruent	right	0.381138626312973
12	right	incongruent	left	0.690728613062564
12	left	incongruent	left	0.695675713319629
12	right	incongruent	right	0.213021212390698
12	right	incongruent	right	0.252565479615736
12	right	incongruent	right	0.167356417832052
12	left	congruent	right	0.22214684513858
12	left	incongruent	left	0.992770133330676
12	right	incongruent	right	0.202827648300802
12	left	congruent	left	0.418256092171575
12	right	incongruent	right	0.283981502964283
12	right	incongruent	right	0.234209986316088
12	left	congruent	left	0.241375644036525
12	left	incongruent	left	0.40176899370445
12	right	congruent	right	0.2358233818918
12	right	congruent	right	0.466361398853902
12	right	congruent	right	0.345610670443624
12	right	congruent	right	0.251513574482311
12	left	incongruent	left	0.294474329779785
12	left	incongruent	left	0.23793651116354
12	right	incongruent	left	0.653578755394143
12	left	congruent	left	0.680398090194808
12	left	congruent	left	0.568176335966874
12	left	incongruent	left	0.382759476204538
12	right	congruent	right	0.335772422476484
12	left	congruent	right	0.489541695760456
12	right	incongruent	right	0.747352490908051
12	left	incongruent	left	0.355474917569123
12	left	incongruent	left	0.721367189475368
12	right	congruent	left	0.319080401916397
12	left	congruent	left	0.311363354090452
12	left	congruent	left	0.1793034738152
12	left	congruent	left	0.287527079400959
12	right	congruent	right	0.22885917374237
12	left	incongruent	left	0.220274490535944
12	right	congruent	right	0.206370107690243
12	left	incongruent	left	0.199489112482289
12	left	incongruent	left	0.534249840439604
12	right	congruent	right	0.433132758444214
12	right	congruent	right	0.233280330827967
12	right	congruent	right	0.392386528545903
12	left	incongruent	left	0.301974848410676
12	right	congruent	right	0.288532527807902
12	left	congruent	left	0.222225621868771
12	right	incongruent	right	0.451536738870732
12	right	congruent	right	0.520054526665222
12	left	incongruent	left	0.356037604484085
12	right	congruent	right	0.375972214359404
12	left	incongruent	left	0.735092952068013
12	right	congruent	right	0.375278112938637
12	left	congruent	left	0.234234501497555
12	left	incongruent	left	0.317379166416171
12	left	congruent	left	0.332420138677906
12	left	incongruent	left	0.616310513659365
12	right	congruent	right	0.490943753151258
12	right	incongruent	right	0.471361995601518
12	left	incongruent	left	0.431694235480308
12	left	incongruent	left	0.302620598556928
12	left	incongruent	left	0.733012551564424
12	left	congruent	left	0.383605327757965
12	left	incongruent	right	0.312710704042691
12	right	incongruent	right	0.327977186231688
12	left	congruent	left	0.229680448947603
12	left	congruent	left	0.916066466974281
12	right	incongruent	right	0.60383446655302
12	left	incongruent	right	0.619051751471135
12	right	incongruent	right	0.204289520583902
12	right	incongruent	right	0.675618067130823
12	left	congruent	left	0.390254993438744
12	left	incongruent	left	0.49527747255585
12	left	congruent	left	0.308828758447534
12	left	incongruent	left	0.323671649711448
12	right	congruent	right	0.200738415693123
12	left	congruent	left	0.326454445302504
12	right	incongruent	right	0.675335499138577
12	right	incongruent	right	0.304460112384985
12	left	incongruent	left	0.233553053551689
12	right	incongruent	right	0.42175693790097
12	right	incongruent	right	0.22703554628755
12	left	congruent	left	0.251875074354316
12	left	congruent	left	0.163233206093015
12	left	incongruent	left	0.352029963205647
12	left	congruent	left	0.740514708095312
12	right	congruent	right	0.167134204485959
12	left	congruent	left	0.453571088298201
12	right	incongruent	right	0.319629469521341
12	left	incongruent	left	0.564292268244161
12	left	incongruent	left	0.265262813232279
12	right	congruent	left	0.3077184575648
12	right	incongruent	right	0.287687024111453
12	left	congruent	left	0.237673051864086
12	left	congruent	left	0.25219662328446
12	right	congruent	right	0.405237431456643
12	right	incongruent	right	0.689742597679938
12	left	incongruent	left	0.19501717403857
12	right	congruent	right	0.255832295106721
12	right	incongruent	right	0.698083792343424
12	right	congruent	right	0.387913043827928
12	right	incongruent	right	0.263630275735696
12	left	incongruent	left	0.36944630369465
12	right	congruent	right	0.175755767763837
12	left	incongruent	left	0.340464552988249
12	left	congruent	left	0.327544192538338
12	left	congruent	left	0.259621958309047
12	right	incongruent	right	0.293591160121798
12	left	incongruent	left	0.707379251308961
12	left	incongruent	left	0.214702352205441
12	right	congruent	right	0.277568104387011
12	right	incongruent	left	0.218744222163557
12	left	congruent	left	0.225230914217347
12	left	congruent	left	0.296790563160141
12	left	congruent	left	0.3412687505604
12	right	incongruent	right	0.235029203572761
12	right	incongruent	right	0.205822442360015
12	right	incongruent	left	0.960776650207715
12	left	incongruent	left	0.282062949822886
12	left	incongruent	left	0.188096188943188
12	right	incongruent	right	0.859162570050284
12	right	congruent	right	0.476495835079418
12	left	incongruent	right	0.458853766490783
12	right	congruent	right	1.03397459945968
12	left	congruent	right	0.394752910624276
12	left	incongruent	left	0.236383257537582
12	right	congruent	right	0.265936304613094
12	right	congruent	right	0.347928820130196
12	right	congruent	right	0.37886440778631
12	right	congruent	right	0.29532086569671
12	left	congruent	left	0.348571364116614
12	right	congruent	right	0.225329487082831
12	right	incongruent	right	0.617921973146178
12	right	congruent	right	0.275392251775542
12	right	incongruent	right	0.499582935239975
12	left	incongruent	left	0.256880901341252
12	left	incongruent	left	0.466004003143117
12	left	incongruent	left	0.410079217639851
12	right	incongruent	right	0.185289517568376
12	right	congruent	right	0.20953675557081
12	right	incongruent	right	0.277631983808668
12	left	congruent	left	0.207868917460596
12	left	congruent	left	0.239066095594301
12	left	congruent	left	0.211678034406953
12	left	incongruent	left	0.339575882800748
12	left	congruent	left	0.47345029288995
12	right	incongruent	right	0.304021755107824
12	left	congruent	right	0.361522723999883
12	left	incongruent	left	0.286061484543631
12	right	congruent	right	0.19611576604405
12	left	congruent	left	0.285585069650406
12	left	congruent	left	0.294398736999973
12	left	incongruent	left	0.564181262957507
12	left	congruent	left	0.282297487352955
12	right	incongruent	right	0.362987599893525
12	left	congruent	left	0.202826978701582
12	right	congruent	right	0.336142265954503
12	right	incongruent	right	0.526925527652326
12	right	incongruent	right	0.336186715716358
12	left	congruent	left	0.417836067002369
12	right	incongruent	right	0.19275425133214
12	left	congruent	left	0.270060585110404
12	right	incongruent	right	0.347953708581848
12	left	incongruent	left	0.22696714214601
12	right	congruent	right	0.243780327552992
12	right	incongruent	right	0.408350981327375
12	right	incongruent	right	0.31007022628761
12	left	congruent	left	0.273016461133177
12	right	incongruent	right	0.515477748178638
12	left	incongruent	left	0.675571783144156
12	left	incongruent	left	0.273047403968261
12	left	incongruent	left	0.386122419273229
12	left	congruent	left	0.188739737126384
12	right	congruent	right	0.376080345817668
12	right	incongruent	right	0.4088774812113
12	left	congruent	left	0.948483592179357
12	right	incongruent	right	0.304412524644368
12	left	incongruent	left	0.206809012331037
12	left	congruent	left	0.246233381512183
12	right	congruent	left	0.465249970613847
12	right	congruent	right	0.484662035452753
12	right	congruent	right	0.497664114461902
12	right	congruent	right	0.241982825665712
12	right	congruent	left	0.384374590388801
12	right	congruent	right	0.290681922176495
12	right	incongruent	right	0.400544784559106
12	right	congruent	right	0.460018287012866
12	left	congruent	left	0.339988716757681
12	left	congruent	left	0.544733734677036
12	right	incongruent	right	0.209811263089619
12	left	incongruent	right	0.567218016562679
12	right	incongruent	right	1.10990362971804
12	left	incongruent	left	0.220618213003139
12	right	congruent	left	0.395155215427075
12	right	congruent	right	0.237295957995046
12	left	congruent	right	0.563182081391498
12	left	congruent	left	0.388505255161738
12	right	incongruent	right	0.168026533034454
12	right	incongruent	left	0.40656212804925
12	right	congruent	right	0.500760528999136
12	right	incongruent	right	0.924355175418906
12	left	incongruent	left	0.399562797608421
12	right	congruent	right	0.347891673632343
12	right	incongruent	right	0.534882547091199
12	left	congruent	left	0.310344355045072
12	right	congruent	right	0.506212227027032
12	left	incongruent	left	1.06382338773659
12	left	congruent	left	0.289803278084944
12	left	congruent	right	0.209580905636582
12	left	congruent	left	0.186294331190447
12	right	congruent	right	0.566331708968342
12	left	incongruent	left	0.369962799116348
12	left	incongruent	left	0.563727735968324
12	right	incongruent	left	0.231749660996388
12	left	congruent	left	0.362387207070173
12	right	congruent	right	0.426942263306944
12	left	congruent	left	0.257506262024325
12	right	incongruent	right	0.401474459942602
12	right	incongruent	right	0.230144358044152
12	right	congruent	right	0.567316357072143
12	right	incongruent	right	0.440992157670189
12	left	incongruent	left	0.708570614031972
12	right	incongruent	right	0.22090307816749
12	right	congruent	right	0.245058265691367
12	right	incongruent	right	0.319391481321338
12	right	congruent	right	0.403533114901342
12	left	incongruent	left	0.184458575603664
12	right	incongruent	left	0.28373010893372
12	right	congruent	right	0.216706566611368
12	right	incongruent	right	0.537784804307609
12	left	incongruent	left	0.277145469328774
12	left	congruent	left	0.288810748753981
12	right	incongruent	right	0.38682489963015
12	left	incongruent	left	0.721490199029792
12	right	incongruent	left	0.213146360506238
12	right	incongruent	right	0.224835718269295
12	left	congruent	left	0.443896417661446
12	left	incongruent	left	0.615134635813246
12	left	congruent	left	0.184657990015756
12	right	incongruent	right	0.89280941016536
12	right	congruent	right	0.372344220957188
12	right	congruent	right	0.315635342482065
12	right	congruent	right	0.383192686342473
12	left	congruent	right	0.676995718761826
12	right	congruent	right	0.265471339318849
12	left	incongruent	left	0.26212931734099
12	right	incongruent	right	0.752908696022277
12	left	congruent	left	0.215686645163586
12	left	incongruent	left	0.268855128313082
12	left	incongruent	left	0.59885280945781
12	left	congruent	left	0.576751181781174
12	left	incongruent	right	0.761424415348016
12	left	incongruent	left	0.275022119661462
12	right	incongruent	right	0.42282484823969
12	left	incongruent	left	0.355287848533375
12	left	congruent	left	0.20938206031144
12	right	incongruent	right	0.319979192669337
12	left	incongruent	left	0.34050197051825
12	left	incongruent	left	0.373730324020305
12	left	incongruent	left	0.35972473431689
12	left	incongruent	left	0.81810064540323
12	right	incongruent	right	0.253296181815302
12	right	congruent	right	0.300021628485445
12	right	incongruent	right	0.362542900499562
12	left	congruent	left	0.210847509429798
12	right	congruent	right	0.214048608357067
12	right	incongruent	right	0.593832046880841
12	left	incongruent	left	0.273176611053419
12	left	congruent	left	0.538119958873536
12	right	incongruent	left	0.787469304905121
12	right	congruent	right	0.31069932352548
12	left	incongruent	left	0.880654592639194
12	left	congruent	left	0.505367389141353
12	right	congruent	right	0.73131161357582
12	left	incongruent	left	0.303688550477035
12	left	congruent	left	0.292233369691386
12	right	congruent	right	0.856333706500453
12	left	congruent	left	0.438595355163989
12	right	congruent	right	0.202279542023211
12	left	congruent	left	0.334165577838642
12	left	incongruent	left	0.238734267344739
12	left	incongruent	left	0.379650137852106
12	right	incongruent	right	0.298408427091901
12	right	incongruent	right	0.261709405228082
12	left	incongruent	left	0.270639803447724
12	right	incongruent	right	0.179139327932491
12	left	incongruent	left	0.611847009893728
12	right	congruent	right	0.570775336438725
12	right	incongruent	right	0.221321595656738
12	left	congruent	left	0.347339016472117
12	left	incongruent	left	0.255455159110506
12	right	congruent	right	0.32895102045312
12	right	congruent	right	0.243415665582104
12	right	congruent	right	0.32194402451643
12	right	congruent	right	0.486251974484116
12	right	incongruent	right	0.239945599876629
